11
0 0 -1 0 1 0 0 0 0 0
0 0 -1 0 1 0 -10 0 -20 0
0 0 -1 0 1 0 -7820 0 -263580 0
0 1 0 1 1 1 0 -2 2 -2
0 1 0 1 1 1 15 -7 -13 -3
1 0 -1 -1 0 1 0 1 3 -1
0 1 0 1 1 1 240 -97 -1012 -381
0 1 0 1 1 1 30 3 -94 51
1 0 -1 -1 0 1 15 -4 3 8
1 0 -1 -1 0 1 15 -19 -96 50
1 0 -1 -1 0 1 255 -69 522 642
0 0 1 -1 1 0 -1 0 0 0
0 1 0 1 0 0 -1 0 0 0
0 1 0 1 0 0 4 0 -3 5
1 1 0 0 1 0 -1 -1 0 0
1 1 0 0 1 0 4 4 -18 4
1 1 0 0 1 0 -96 24 -322 116
1 0 -1 -1 1 0 -2 0 0 1
1 0 -1 -1 1 0 -17 -10 6 41
1 0 1 0 0 0 -11 0 0 0
1 0 1 0 0 0 -146 0 621 0
1 0 1 0 0 0 -6 0 -9 0
1 0 1 0 0 0 44 0 55 0
1 0 1 0 0 0 509 -50 58 2414
1 0 1 0 0 0 459 50 2472 -2414
0 1 0 0 1 0 0 0 0 0
1 0 -1 1 0 1 0 -1 1 0
1 0 -1 1 0 1 30 -21 -81 6
1 1 -1 1 1 1 1 -2 -1 1
1 0 -1 1 1 1 1 -2 3 0
1 1 -1 1 1 1 -14 3 -11 2
1 1 -1 1 1 1 -974 443 -9107 6754
1 1 -1 1 1 1 -11 1 5 -9
1 1 -1 1 1 1 -131 41 485 -337
0 1 0 0 1 0 12 2 12 -10
1 0 -1 1 1 1 4 -9 27 -8
1 0 -1 1 1 1 -26 1 105 -16
0 1 0 0 1 0 -18 12 24 -62
1 0 1 0 0 0 -2 0 -7 0
1 0 1 0 1 0 -30 0 -76 0
0 1 1 1 0 1 0 1 0 0
0 1 1 1 0 1 -5 6 -9 -6
0 1 1 1 0 1 15 -14 69 -10
0 1 1 1 0 1 40 -24 -15 -25
1 1 0 1 1 1 -4 1 -3 0
1 1 0 1 1 1 1 6 -33 5
0 0 1 0 0 0 3 0 -1 0
0 0 1 0 0 0 -77 0 -289 0
0 0 1 -1 0 1 0 1 0 0
0 1 -1 -1 0 0 4 0 0 0
0 1 -1 -1 0 0 -16 0 28 12
0 1 -1 -1 0 0 -246 -30 1584 378
0 1 -1 -1 0 0 -106 30 -296 174
1 0 0 0 1 0 -1 0 0 0
1 0 0 0 1 0 -11 0 12 0
1 0 0 0 1 0 4 0 -6 0
1 0 0 0 1 0 -36 0 -70 0
1 0 0 0 1 0 -171 0 -874 0
1 0 0 0 1 0 -2731 0 -55146 0
0 0 0 0 0 0 0 0 0 0
