1
1 1 0 1 0 1 0 0 0 0
0 0 0 0 0 0 -1 0 0 0
1 1 0 1 0 0 2 0 0 3
1 1 0 0 1 0 0 0 0 0
1 1 -1 1 0 1 -1 -1 1 -1
1 1 0 0 1 0 -5 -5 -5 -2
1 1 -1 1 0 1 4 14 14 7
1 1 0 0 1 0 -400 -240 -2627 -2869
1 1 -1 1 0 1 99 59 -410 372
0 0 1 0 0 0 1 0 0 0
1 1 0 -1 1 1 1 -1 0 -1
1 1 0 -1 1 1 16 -1 0 -28
1 1 0 -1 1 1 6 -1 0 4
1 1 0 -1 1 1 96 -1 0 346
1 1 0 -1 1 1 -4 -1 0 22
0 1 0 0 0 1 0 0 0 0
0 1 0 0 0 1 -10 0 -12 0
0 1 0 0 0 1 5 0 6 0
0 1 0 0 0 1 -35 0 70 0
0 1 0 0 0 1 -170 0 874 0
0 1 0 0 0 1 -2730 0 55146 0
0 0 1 0 0 0 -1 0 0 0
1 1 0 -1 1 1 -1 -1 0 0
0 0 1 0 0 0 -41 0 -116 0
1 1 0 -1 1 1 -11 -6 12 11
1 1 0 -1 1 1 -11 4 -12 11
1 1 0 -1 1 1 9 -1 0 -18
1 1 0 -1 1 1 -1 -56 118 -119
1 1 0 -1 1 1 -1 54 -118 -119
1 0 -1 1 1 1 -1 -1 0 0
1 0 -1 1 1 1 -31 -51 30 174
1 0 -1 1 1 1 14 -76 345 225
0 0 -1 0 1 0 0 0 0 0
0 0 -1 0 1 0 -10 0 -20 0
0 0 -1 0 1 0 -7820 0 -263580 0
0 1 1 -1 0 1 0 -1 0 0
0 1 1 -1 0 1 -5 -6 0 8
0 1 1 -1 0 1 5 9 18 2
0 1 1 -1 0 1 15 -1 30 30
0 1 1 -1 0 1 -50 89 14 -368
0 1 1 -1 0 1 -130 9 -882 -688
0 0 -1 -1 0 0 1 0 -1 -1
1 1 1 0 1 1 -5 2 2 -4
0 0 1 -1 0 0 1 2 3 1
1 1 1 0 0 0 0 -2 1 -2
1 1 1 0 0 0 -5 -37 53 -88
1 1 1 0 0 0 5 -7 -7 -4
1 1 1 1 0 0 0 1 0 0
1 1 1 1 0 0 0 -4 6 -4
1 1 1 1 0 0 -10 21 -18 -38
1 1 1 1 0 0 -10 26 -10 -20
1 0 -1 1 0 1 -4 -4 0 -4
1 0 -1 1 0 1 1 -24 -29 33
