43
0 0 1 0 1 0 0 0 0 0
0 0 -1 0 1 0 0 0 0 0
0 0 -1 0 1 0 -10 0 -20 0
0 0 -1 0 1 0 -7820 0 -263580 0
1 1 0 0 1 0 -1 -1 0 0
1 1 0 0 1 0 4 4 -50 -4
1 1 0 0 1 0 104 -16 -258 -84
0 0 0 -1 1 1 -2 0 1 -1
1 0 0 0 1 0 -1 0 0 0
1 0 0 0 1 0 -11 0 12 0
1 0 0 0 1 0 4 0 -6 0
1 0 0 0 1 0 -36 0 -70 0
1 0 0 0 1 0 -171 0 -874 0
1 0 0 0 1 0 -2731 0 -55146 0
1 0 1 0 1 0 0 0 0 0
1 0 1 0 1 0 -5 0 2 0
1 0 1 0 1 0 -80 0 242 0
1 0 1 0 1 0 -10 0 -10 0
1 0 1 0 1 0 -135 0 -660 0
1 0 1 0 1 0 35 0 -28 0
1 0 1 0 1 0 -2160 0 -39540 0
1 0 1 0 1 0 -110 0 -880 0
0 0 0 0 0 0 0 0 0 0
