3
1 0 0 0 1 0 -334 0 -2368 0
1 0 0 0 1 0 -454 0 -544 0
1 0 0 0 1 0 -5334 0 -150368 0
1 1 0 0 1 0 -2 1 -1 0
1 1 0 0 1 0 -92 61 -289 276
1 1 0 0 1 0 -62 91 -13 -276
1 0 -1 0 0 0 -3 0 3 0
1 1 0 0 1 0 13 -14 29 0
1 1 1 1 1 1 10 -6 1 -5
1 1 1 1 1 1 50 -21 40 109
1 1 1 1 0 1 -9 11 -14 15
1 1 1 1 1 1 795 -331 1413 6644
1 1 1 1 1 1 -55 49 103 410
1 1 1 1 0 1 -34 51 -41 -79
1 1 1 1 0 1 56 -44 143 -540
1 1 1 1 0 1 -524 786 -433 -6694
0 0 0 -1 1 0 -1 1 0 0
0 0 0 -1 1 0 9 -9 -15 0
0 0 0 -1 1 0 769 -769 -8470 0
0 0 0 -1 1 0 -31 -99 74 -498
0 0 0 -1 1 0 99 31 -424 498
1 0 1 0 0 0 -11 0 0 0
1 0 1 0 0 0 -146 0 621 0
1 0 1 0 0 0 -6 0 -9 0
1 0 1 0 0 0 44 0 55 0
0 1 1 1 1 0 0 0 0 0
1 1 -1 0 1 1 -4 0 -2 0
1 1 -1 0 1 1 -9 0 9 -3
1 1 -1 0 1 1 -129 15 600 -141
1 1 -1 0 1 1 31 -15 42 3
1 1 -1 0 1 1 436 -285 1581 1812
1 1 -1 0 1 1 266 15 1075 -1962
0 0 -1 1 0 0 0 1 0 0
0 0 -1 1 0 0 0 -4 4 0
0 0 -1 1 0 0 0 41 -116 0
0 0 -1 1 0 0 0 36 -140 0
0 1 1 -1 0 1 0 0 0 0
0 0 0 -1 0 1 0 -2 -1 1
0 0 0 -1 0 1 -140 68 -400 400
1 0 -1 0 0 1 -3 4 1 -4
1 0 -1 0 0 1 -18 19 -11 29
0 1 1 -1 1 1 -4 2 -3 3
1 0 -1 0 0 1 -288 304 -920 2189
1 0 -1 0 0 1 12 -26 -50 161
0 1 1 -1 1 1 -19 17 18 -30
0 1 1 -1 1 1 26 -13 111 -162
0 1 1 -1 1 1 -304 287 1269 -2190
0 1 0 1 0 1 -2 2 -1 1
0 1 0 1 0 1 -7 2 7 -4
0 1 0 1 0 1 -112 27 444 -194
0 1 0 1 0 1 18 -23 62 -34
0 1 1 1 0 0 0 1 0 0
0 1 1 1 0 0 0 -4 5 -8
0 0 0 0 0 0 0 0 0 0
