19
0 0 1 0 1 0 1 0 0 0
0 0 1 0 1 0 -9 0 -15 0
0 0 1 0 1 0 -769 0 -8470 0
0 1 1 -1 1 0 -1 0 0 0
0 1 1 -1 1 0 9 -5 -24 -2
0 1 1 -1 1 0 -31 -15 -60 -54
1 0 0 0 1 1 -1 1 0 -1
1 0 0 0 1 0 -16 0 22 0
1 0 0 0 1 0 9 0 90 0
1 0 0 0 1 0 -86 0 -2456 0
1 0 1 0 1 0 0 0 1 0
1 0 1 0 1 0 -70 0 -279 0
1 0 0 -1 0 0 -1 0 0 0
1 0 0 -1 0 0 4 0 1 -4
1 0 0 -1 0 0 -3 1 0 1
1 0 0 -1 0 0 2 -29 -189 85
1 0 0 -1 0 0 252 -29 309 697
0 0 -1 0 1 0 0 0 0 0
0 0 -1 0 1 0 -10 0 -20 0
0 0 -1 0 1 0 -7820 0 -263580 0
0 0 1 0 1 0 20 0 -32 0
0 0 1 0 1 0 -4390 0 -113432 0
0 0 -1 0 1 0 -2 0 2 0
1 0 0 0 1 0 -7 0 5 0
1 0 0 0 1 0 -102 0 385 0
1 0 0 0 1 0 -2 0 -1 0
1 0 0 0 1 0 8 0 29 0
1 1 1 0 0 0 -2 5 -13 -3
0 1 -1 -1 1 0 0 0 0 0
0 1 0 0 0 1 3 -1 1 0
0 1 0 0 0 1 -2 -1 -1 -1
0 1 0 0 0 1 -77 -6 -236 -33
0 1 0 0 0 1 -7 4 6 -13
1 0 0 0 1 0 -1 0 0 0
1 0 0 0 1 0 -11 0 12 0
1 0 0 0 1 0 4 0 -6 0
1 0 0 0 1 0 -36 0 -70 0
1 0 0 0 1 0 -171 0 -874 0
1 0 0 0 1 0 -2731 0 -55146 0
1 1 1 0 0 0 -1 0 -1 1
0 0 0 1 1 0 -2 1 -1 0
1 0 1 -1 0 0 -1 0 1 0
1 1 0 0 0 1 5 -1 0 0
1 0 1 0 1 0 0 0 0 0
1 0 1 0 1 0 -5 0 2 0
1 0 1 0 1 0 -80 0 242 0
1 0 1 0 1 0 -10 0 -10 0
1 0 1 0 1 0 -135 0 -660 0
1 0 1 0 1 0 35 0 -28 0
1 0 1 0 1 0 -2160 0 -39540 0
1 0 1 0 1 0 -110 0 -880 0
0 0 -1 -1 1 1 -6 1 8 1
0 0 0 0 0 0 1 0 -2 4
0 0 0 0 0 0 1 0 2 -4
0 1 1 1 1 0 -2 1 -2 1
1 0 1 1 1 0 -2 1 -1 0
1 0 1 -1 1 0 -5 2 2 -1
1 0 1 -1 1 0 -10 2 -10 3
1 0 1 -1 1 0 -135 22 -580 191
1 0 1 -1 1 0 35 -18 -108 -9
1 0 1 -1 1 1 -30 -7 32 28
1 0 -1 0 1 0 -1 0 0 0
1 0 -1 0 1 0 -6 0 -4 0
1 0 -1 0 1 0 -91 0 -310 0
1 0 -1 0 1 0 -1 0 -14 0
0 0 -1 0 0 0 -21 0 -31 0
0 1 -1 -1 1 1 0 0 0 0
0 1 -1 -1 1 1 140 -35 210 175
0 1 0 0 1 0 0 0 0 0
0 1 0 0 1 0 0 -5 -2 4
0 1 0 0 1 0 -20 -165 1662 -1132
0 1 0 -1 0 1 3 1 1 -1
0 1 0 -1 0 1 -2 1 -1 2
0 1 0 -1 0 1 -77 16 -196 86
0 1 0 -1 0 1 -7 -14 -34 50
0 0 -1 1 0 0 -1 0 0 0
0 0 -1 1 0 0 4 0 -4 4
0 0 0 -1 0 0 32 -8 32 16
1 1 0 1 1 0 16 6 21 -8
1 1 0 1 1 0 16 46 -539 -40
0 0 -1 1 1 1 -1 0 0 -1
0 0 1 -1 0 0 -4 -3 -7 4
1 1 0 0 1 0 -1 0 -1 0
1 1 0 0 1 0 -1 50 311 88
0 1 1 -1 1 1 5 0 4 -3
0 0 0 1 0 1 500 29 1804 -1883
0 1 1 1 0 1 2 0 0 1
0 1 1 1 0 1 7 20 74 22
0 0 1 0 0 0 -1 0 0 0
0 0 1 0 0 0 4 0 4 0
0 0 1 0 0 0 -41 0 -116 0
0 0 1 0 0 0 -36 0 -140 0
0 1 0 -1 0 1 1 -1 2 0
0 1 0 -1 0 1 -19 -6 35 27
1 1 1 -1 1 1 0 -2 0 -1
1 1 1 -1 1 1 -5 -2 7 0
1 1 1 -1 1 1 -105 -7 422 42
1 1 1 -1 1 1 15 3 40 2
1 1 1 -1 1 1 140 103 2065 -253
1 1 1 -1 1 1 210 -17 27 485
1 1 0 0 1 1 1 1 2 1
1 1 0 0 1 1 -19 -4 61 -3
1 1 0 0 1 1 11 -24 41 -37
1 1 0 0 1 1 16 -304 4832 -2708
0 1 -1 1 0 1 2 -2 3 0
0 1 -1 1 0 1 12 -7 24 7
1 1 0 1 0 1 -2 -1 2 -1
1 1 0 1 0 1 3 4 5 2
1 0 0 0 0 0 1 0 0 0
1 0 0 0 0 0 -4 0 -1 0
1 0 0 0 0 0 -49 0 -136 0
1 0 0 0 0 0 -39 0 90 0
1 0 0 0 0 0 -784 0 -8515 0
1 0 0 0 0 0 -34 0 -217 0
1 1 0 1 0 1 0 0 -6 2
1 0 0 0 0 1 1 0 2 0
0 0 0 -1 1 0 -5 1 1 1
0 0 0 -1 1 0 45 -9 -74 -59
0 0 0 -1 1 0 3845 -769 -42349 -33879
1 1 0 -1 1 0 -1 0 0 0
1 1 0 -1 1 0 4 -5 -16 4
1 1 0 -1 1 0 4 -75 516 -304
1 0 1 0 1 0 1 1 2 0
1 1 1 0 1 1 1 -1 -3 -2
0 1 -1 0 1 0 2 0 -2 -1
0 1 -1 0 1 0 -48 -15 -72 -57
0 1 -1 0 1 0 152 -105 -1952 239
0 0 0 0 0 0 0 0 0 0
